week,year,quarter,month,week_number,sku,functionality,functionality_code,color,color_code,feat_main_page,feat_main_flag,vendor,weekly_sales,price,revenue
2018-07-09,2018,3,7,27,32,"Streaming sticks",1,black,1,TRUE,1,10,42,49.83,2092.86
2018-07-16,2018,3,7,28,32,"Streaming sticks",1,black,1,FALSE,0,10,20,50.56,1011.20
2018-07-23,2018,3,7,29,32,"Streaming sticks",1,black,1,FALSE,0,10,133,39.95,5313.35
2018-07-30,2018,3,7,30,32,"Streaming sticks",1,black,1,FALSE,0,10,22,49.78,1095.16
2018-08-06,2018,3,8,31,32,"Streaming sticks",1,black,1,TRUE,1,10,287,20.36,5843.32
2018-08-13,2018,3,8,32,32,"Streaming sticks",1,black,1,FALSE,0,10,28,77.13,2159.64
2018-08-20,2018,3,8,33,32,"Streaming sticks",1,black,1,FALSE,0,10,106,49.58,5255.48
2018-08-27,2018,3,8,34,32,"Streaming sticks",1,black,1,FALSE,0,10,43,54.70,2352.10
2018-09-03,2018,3,9,35,32,"Streaming sticks",1,black,1,TRUE,1,10,19,54.99,1044.81
2018-09-10,2018,3,9,36,32,"Streaming sticks",1,black,1,FALSE,0,10,10,75.99,759.90
2018-09-17,2018,3,9,37,32,"Streaming sticks",1,black,1,FALSE,0,10,47,44.14,2074.58
2018-09-24,2018,3,9,38,32,"Streaming sticks",1,black,1,TRUE,1,10,83,46.95,3896.85
2016-10-31,2016,4,10,44,33,"Selfie sticks",4,green,7,FALSE,0,8,10,11.54,115.40
2016-11-07,2016,4,11,45,33,"Selfie sticks",4,green,7,FALSE,0,8,9,11.54,103.86
2016-11-14,2016,4,11,46,33,"Selfie sticks",4,green,7,FALSE,0,8,12,10.54,126.48
2016-11-21,2016,4,11,47,33,"Selfie sticks",4,green,7,FALSE,0,8,10,11.54,115.40
2016-11-28,2016,4,11,48,33,"Selfie sticks",4,green,7,FALSE,0,8,17,10.54,179.18
2016-12-05,2016,4,12,49,33,"Selfie sticks",4,green,7,FALSE,0,8,7,9.54,66.78
2016-12-12,2016,4,12,50,33,"Selfie sticks",4,green,7,FALSE,0,8,16,10.54,168.64
2016-12-19,2016,4,12,51,33,"Selfie sticks",4,green,7,FALSE,0,8,19,11.38,216.22
2016-12-26,2016,4,12,52,33,"Selfie sticks",4,green,7,FALSE,0,8,14,9.54,133.56
2017-01-02,2017,1,1,1,33,"Selfie sticks",4,green,7,FALSE,0,8,49,9.54,467.46
2017-01-09,2017,1,1,2,33,"Selfie sticks",4,green,7,FALSE,0,8,19,11.54,219.26
2017-01-16,2017,1,1,3,33,"Selfie sticks",4,green,7,FALSE,0,8,33,10.54,347.82
2017-01-23,2017,1,1,4,33,"Selfie sticks",4,green,7,FALSE,0,8,23,11.54,265.42
2017-01-30,2017,1,1,5,33,"Selfie sticks",4,green,7,FALSE,0,8,6,10.54,63.24
2017-02-06,2017,1,2,6,33,"Selfie sticks",4,green,7,FALSE,0,8,14,11.54,161.56
2017-02-13,2017,1,2,7,33,"Selfie sticks",4,green,7,FALSE,0,8,16,10.54,168.64
2017-02-20,2017,1,2,8,33,"Selfie sticks",4,green,7,FALSE,0,8,20,11.54,230.80
2017-02-27,2017,1,2,9,33,"Selfie sticks",4,green,7,FALSE,0,8,4,9.54,38.16
2017-03-06,2017,1,3,10,33,"Selfie sticks",4,green,7,FALSE,0,8,13,10.54,137.02
2017-03-13,2017,1,3,11,33,"Selfie sticks",4,green,7,FALSE,0,8,7,10.54,73.78
2017-03-20,2017,1,3,12,33,"Selfie sticks",4,green,7,FALSE,0,8,24,9.54,228.96
2017-03-27,2017,1,3,13,33,"Selfie sticks",4,green,7,FALSE,0,8,9,11.54,103.86
2017-04-03,2017,2,4,14,33,"Selfie sticks",4,green,7,FALSE,0,8,18,10.54,189.72
2017-04-10,2017,2,4,15,33,"Selfie sticks",4,green,7,FALSE,0,8,14,9.54,133.56
2017-04-17,2017,2,4,16,33,"Selfie sticks",4,green,7,FALSE,0,8,13,9.49,123.37
2017-04-24,2017,2,4,17,33,"Selfie sticks",4,green,7,FALSE,0,8,17,9.54,162.18
2017-05-01,2017,2,5,18,33,"Selfie sticks",4,green,7,TRUE,1,8,11,11.54,126.94
2017-05-08,2017,2,5,19,33,"Selfie sticks",4,green,7,TRUE,1,8,13,7.52,97.76
2017-05-15,2017,2,5,20,33,"Selfie sticks",4,green,7,TRUE,1,8,64,4.33,277.12
2017-05-22,2017,2,5,21,33,"Selfie sticks",4,green,7,TRUE,1,8,258,4.49,1158.42
2017-05-29,2017,2,5,22,33,"Selfie sticks",4,green,7,TRUE,1,8,457,4.49,2051.93
2017-06-05,2017,2,6,23,33,"Selfie sticks",4,green,7,FALSE,0,8,27,11.54,311.58
2017-06-12,2017,2,6,24,33,"Selfie sticks",4,green,7,FALSE,0,8,9,11.54,103.86
2017-06-19,2017,2,6,25,33,"Selfie sticks",4,green,7,FALSE,0,8,47,10.54,495.38
2017-06-26,2017,2,6,26,33,"Selfie sticks",4,green,7,FALSE,0,8,26,9.54,248.04
2017-07-03,2017,3,7,27,33,"Selfie sticks",4,green,7,FALSE,0,8,14,11.54,161.56
2017-07-10,2017,3,7,28,33,"Selfie sticks",4,green,7,FALSE,0,8,13,9.54,124.02
2017-07-17,2017,3,7,29,33,"Selfie sticks",4,green,7,FALSE,0,8,12,7.62,91.44
2017-07-24,2017,3,7,30,33,"Selfie sticks",4,green,7,FALSE,0,8,48,11.54,553.92
2017-07-31,2017,3,7,31,33,"Selfie sticks",4,green,7,FALSE,0,8,61,9.54,581.94
2017-08-07,2017,3,8,32,33,"Selfie sticks",4,green,7,FALSE,0,8,9,9.54,85.86
2017-08-14,2017,3,8,33,33,"Selfie sticks",4,green,7,FALSE,0,8,72,5.30,381.60
2017-08-21,2017,3,8,34,33,"Selfie sticks",4,green,7,TRUE,1,8,2955,3.46,10224.30
2017-08-28,2017,3,8,35,33,"Selfie sticks",4,green,7,TRUE,1,8,660,3.49,2303.40
2017-09-04,2017,3,9,36,33,"Selfie sticks",4,green,7,FALSE,0,8,13,10.99,142.87
2017-09-11,2017,3,9,37,33,"Selfie sticks",4,green,7,FALSE,0,8,71,9.99,709.29
2017-09-18,2017,3,9,38,33,"Selfie sticks",4,green,7,FALSE,0,8,39,8.87,345.93
2017-09-25,2017,3,9,39,33,"Selfie sticks",4,green,7,FALSE,0,8,126,10.57,1331.82
2017-10-02,2017,4,10,40,33,"Selfie sticks",4,green,7,TRUE,1,8,632,7.73,4885.36
2017-10-09,2017,4,10,41,33,"Selfie sticks",4,green,7,TRUE,1,8,375,6.68,2505.00
2017-10-16,2017,4,10,42,33,"Selfie sticks",4,green,7,TRUE,1,8,42,10.94,459.48
2017-10-23,2017,4,10,43,33,"Selfie sticks",4,green,7,TRUE,1,8,27,8.19,221.13
2017-10-30,2017,4,10,44,33,"Selfie sticks",4,green,7,FALSE,0,8,29,7.69,223.01
2017-11-06,2017,4,11,45,33,"Selfie sticks",4,green,7,FALSE,0,8,337,6.17,2079.29
2017-11-13,2017,4,11,46,33,"Selfie sticks",4,green,7,FALSE,0,8,1442,4.49,6474.58
2017-11-20,2017,4,11,47,33,"Selfie sticks",4,green,7,FALSE,0,8,284,5.56,1579.04
2017-11-27,2017,4,11,48,33,"Selfie sticks",4,green,7,FALSE,0,8,148,7.69,1138.12
2017-12-04,2017,4,12,49,33,"Selfie sticks",4,green,7,FALSE,0,8,29,10.99,318.71
2017-12-11,2017,4,12,50,33,"Selfie sticks",4,green,7,FALSE,0,8,46,10.01,460.46
2017-12-18,2017,4,12,51,33,"Selfie sticks",4,green,7,FALSE,0,8,358,4.19,1500.02
2017-12-25,2017,4,12,52,33,"Selfie sticks",4,green,7,FALSE,0,8,1289,4.48,5774.72
2018-01-01,2018,1,1,0,33,"Selfie sticks",4,green,7,FALSE,0,8,18,10.99,197.82
2018-01-08,2018,1,1,1,33,"Selfie sticks",4,green,7,FALSE,0,8,94,9.96,936.24
2018-01-15,2018,1,1,2,33,"Selfie sticks",4,green,7,FALSE,0,8,85,10.99,934.15
2018-01-22,2018,1,1,3,33,"Selfie sticks",4,green,7,FALSE,0,8,40,8.99,359.60
2018-01-29,2018,1,1,4,33,"Selfie sticks",4,green,7,FALSE,0,8,96,8.66,831.36
2018-02-05,2018,1,2,5,33,"Selfie sticks",4,green,7,FALSE,0,8,265,6.61,1751.65
2018-02-12,2018,1,2,6,33,"Selfie sticks",4,green,7,FALSE,0,8,527,5.65,2977.55
2018-02-19,2018,1,2,7,33,"Selfie sticks",4,green,7,TRUE,1,8,522,7.72,4029.84
2018-02-26,2018,1,2,8,33,"Selfie sticks",4,green,7,FALSE,0,8,94,10.83,1018.02
2018-03-05,2018,1,3,9,33,"Selfie sticks",4,green,7,FALSE,0,8,356,7.68,2734.08
2018-03-12,2018,1,3,10,33,"Selfie sticks",4,green,7,FALSE,0,8,554,6.69,3706.26
2018-03-19,2018,1,3,11,33,"Selfie sticks",4,green,7,FALSE,0,8,344,5.69,1957.36
2018-03-26,2018,1,3,12,33,"Selfie sticks",4,green,7,FALSE,0,8,271,6.69,1812.99
2018-04-02,2018,2,4,13,33,"Selfie sticks",4,green,7,FALSE,0,8,64,8.99,575.36
2018-04-09,2018,2,4,14,33,"Selfie sticks",4,green,7,FALSE,0,8,9,10.99,98.91
2018-04-16,2018,2,4,15,33,"Selfie sticks",4,green,7,FALSE,0,8,54,8.99,485.46
2018-04-23,2018,2,4,16,33,"Selfie sticks",4,green,7,TRUE,1,8,38,8.99,341.62
2018-04-30,2018,2,4,17,33,"Selfie sticks",4,green,7,FALSE,0,8,32,10.99,351.68
2018-05-07,2018,2,5,18,33,"Selfie sticks",4,green,7,TRUE,1,8,92,8.99,827.08
2018-05-14,2018,2,5,19,33,"Selfie sticks",4,green,7,TRUE,1,8,101,8.99,907.99
2018-05-21,2018,2,5,20,33,"Selfie sticks",4,green,7,TRUE,1,8,92,9.99,919.08
2018-05-28,2018,2,5,21,33,"Selfie sticks",4,green,7,FALSE,0,8,84,9.99,839.16
2018-06-04,2018,2,6,22,33,"Selfie sticks",4,green,7,FALSE,0,8,161,7.23,1164.03
2018-06-11,2018,2,6,23,33,"Selfie sticks",4,green,7,FALSE,0,8,156,7.66,1194.96
2018-06-18,2018,2,6,24,33,"Selfie sticks",4,green,7,TRUE,1,8,53,8.77,464.81
2018-06-25,2018,2,6,25,33,"Selfie sticks",4,green,7,FALSE,0,8,81,9.41,762.21
2018-07-02,2018,3,7,26,33,"Selfie sticks",4,green,7,FALSE,0,8,250,8.46,2115.00
2018-07-09,2018,3,7,27,33,"Selfie sticks",4,green,7,FALSE,0,8,132,6.42,847.44
2018-07-16,2018,3,7,28,33,"Selfie sticks",4,green,7,FALSE,0,8,63,9.53,600.39
2018-07-23,2018,3,7,29,33,"Selfie sticks",4,green,7,TRUE,1,8,37,12.64,467.68
2018-07-30,2018,3,7,30,33,"Selfie sticks",4,green,7,TRUE,1,8,7,10.59,74.13
2018-08-06,2018,3,8,31,33,"Selfie sticks",4,green,7,TRUE,1,8,29,12.31,356.99
2018-08-13,2018,3,8,32,33,"Selfie sticks",4,green,7,FALSE,0,8,21,10.56,221.76
2018-08-20,2018,3,8,33,33,"Selfie sticks",4,green,7,TRUE,1,8,8,12.64,101.12
2018-08-27,2018,3,8,34,33,"Selfie sticks",4,green,7,FALSE,0,8,26,12.64,328.64
2018-09-03,2018,3,9,35,33,"Selfie sticks",4,green,7,FALSE,0,8,11,11.64,128.04
2018-09-10,2018,3,9,36,33,"Selfie sticks",4,green,7,FALSE,0,8,57,8.99,512.43
2018-09-17,2018,3,9,37,33,"Selfie sticks",4,green,7,FALSE,0,8,78,9.99,779.22
2018-09-24,2018,3,9,38,33,"Selfie sticks",4,green,7,FALSE,0,8,38,10.93,415.34
2016-10-31,2016,4,10,44,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,92,15.58,1433.36
2016-11-07,2016,4,11,45,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,61,16.17,986.37
2016-11-14,2016,4,11,46,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,17,32.02,544.34
2016-11-21,2016,4,11,47,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,84,17.45,1465.80
2016-11-28,2016,4,11,48,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,36,27.62,994.32
2016-12-05,2016,4,12,49,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,60,13.63,817.80
2016-12-12,2016,4,12,50,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,11,38.74,426.14
2016-12-19,2016,4,12,51,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,7,36.29,254.03
2016-12-26,2016,4,12,52,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,37,25.51,943.87
2017-01-02,2017,1,1,1,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,126,15.30,1927.80
2017-01-09,2017,1,1,2,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,4,40.24,160.96
2017-01-16,2017,1,1,3,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,106,31.41,3329.46
2017-01-23,2017,1,1,4,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,109,18.23,1987.07
2017-01-30,2017,1,1,5,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,106,15.90,1685.40
2017-02-06,2017,1,2,6,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,76,15.09,1146.84
2017-02-13,2017,1,2,7,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,101,16.20,1636.20
2017-02-20,2017,1,2,8,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,108,17.10,1846.80
2017-02-27,2017,1,2,9,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,84,17.69,1485.96
2017-03-06,2017,1,3,10,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,67,17.33,1161.11
2017-03-13,2017,1,3,11,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,67,16.69,1118.23
2017-03-20,2017,1,3,12,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,34,19.00,646.00
2017-03-27,2017,1,3,13,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,98,18.18,1781.64
2017-04-03,2017,2,4,14,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,41,21.01,861.41
2017-04-10,2017,2,4,15,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,79,17.08,1349.32
2017-04-17,2017,2,4,16,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,49,19.30,945.70
2017-04-24,2017,2,4,17,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,47,15.62,734.14
2017-05-01,2017,2,5,18,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,33,22.68,748.44
2017-05-08,2017,2,5,19,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,49,19.79,969.71
2017-05-15,2017,2,5,20,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,58,19.79,1147.82
2017-05-22,2017,2,5,21,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,64,19.69,1260.16
2017-05-29,2017,2,5,22,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,76,16.49,1253.24
2017-06-05,2017,2,6,23,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,55,15.49,851.95
2017-06-12,2017,2,6,24,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,98,14.49,1420.02
2017-06-19,2017,2,6,25,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,61,16.25,991.25
2017-06-26,2017,2,6,26,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,102,15.35,1565.70
2017-07-03,2017,3,7,27,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,151,15.39,2323.89
2017-07-10,2017,3,7,28,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,94,15.04,1413.76
2017-07-17,2017,3,7,29,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,198,16.33,3233.34
2017-07-24,2017,3,7,30,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,170,15.49,2633.30
2017-07-31,2017,3,7,31,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,136,14.47,1967.92
2017-08-07,2017,3,8,32,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,132,15.49,2044.68
2017-08-14,2017,3,8,33,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,204,15.56,3174.24
2017-08-21,2017,3,8,34,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,208,17.79,3700.32
2017-08-28,2017,3,8,35,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,193,17.84,3443.12
2017-09-04,2017,3,9,36,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,138,16.37,2259.06
2017-09-11,2017,3,9,37,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,225,14.52,3267.00
2017-09-18,2017,3,9,38,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,280,17.52,4905.60
2017-09-25,2017,3,9,39,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,1522,14.62,22251.64
2017-10-02,2017,4,10,40,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,1035,12.11,12533.85
2017-10-09,2017,4,10,41,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,90,21.49,1934.10
2017-10-16,2017,4,10,42,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,85,18.58,1579.30
2017-10-23,2017,4,10,43,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,100,18.66,1866.00
2017-10-30,2017,4,10,44,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,89,21.97,1955.33
2017-11-06,2017,4,11,45,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,108,21.51,2323.08
2017-11-13,2017,4,11,46,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,112,21.29,2384.48
2017-11-20,2017,4,11,47,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,137,19.99,2738.63
2017-11-27,2017,4,11,48,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,149,21.81,3249.69
2017-12-04,2017,4,12,49,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,86,20.84,1792.24
2017-12-11,2017,4,12,50,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,112,20.99,2350.88
2017-12-18,2017,4,12,51,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,142,19.56,2777.52
2017-12-25,2017,4,12,52,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,124,20.99,2602.76
2018-01-01,2018,1,1,0,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,128,19.99,2558.72
2018-01-08,2018,1,1,1,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,128,19.99,2558.72
2018-01-15,2018,1,1,2,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,142,21.79,3094.18
2018-01-22,2018,1,1,3,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,120,21.66,2599.20
2018-01-29,2018,1,1,4,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,138,20.98,2895.24
2018-02-05,2018,1,2,5,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,123,20.29,2495.67
2018-02-12,2018,1,2,6,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,95,19.99,1899.05
2018-02-19,2018,1,2,7,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,124,19.29,2391.96
2018-02-26,2018,1,2,8,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,118,20.99,2476.82
2018-03-05,2018,1,3,9,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,132,20.99,2770.68
2018-03-12,2018,1,3,10,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,145,21.96,3184.20
2018-03-19,2018,1,3,11,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,155,20.99,3253.45
2018-03-26,2018,1,3,12,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,163,21.99,3584.37
2018-04-02,2018,2,4,13,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,90,21.99,1979.10
2018-04-09,2018,2,4,14,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,113,20.99,2371.87
2018-04-16,2018,2,4,15,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,109,19.47,2122.23
2018-04-23,2018,2,4,16,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,140,20.93,2930.20
2018-04-30,2018,2,4,17,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,146,20.99,3064.54
2018-05-07,2018,2,5,18,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,133,19.87,2642.71
2018-05-14,2018,2,5,19,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,161,19.94,3210.34
2018-05-21,2018,2,5,20,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,200,20.99,4198.00
2018-05-28,2018,2,5,21,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,192,19.89,3818.88
2018-06-04,2018,2,6,22,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,107,21.55,2305.85
2018-06-11,2018,2,6,23,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,135,22.02,2972.70
2018-06-18,2018,2,6,24,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,120,22.56,2707.20
2018-06-25,2018,2,6,25,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,149,20.77,3094.73
2018-07-02,2018,3,7,26,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,115,19.81,2278.15
2018-07-09,2018,3,7,27,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,111,20.60,2286.60
2018-07-16,2018,3,7,28,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,128,17.77,2274.56
2018-07-23,2018,3,7,29,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,134,19.26,2580.84
2018-07-30,2018,3,7,30,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,168,17.81,2992.08
2018-08-06,2018,3,8,31,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,117,17.55,2053.35
2018-08-13,2018,3,8,32,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,138,19.56,2699.28
2018-08-20,2018,3,8,33,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,145,20.49,2971.05
2018-08-27,2018,3,8,34,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,321,18.84,6047.64
2018-09-03,2018,3,9,35,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,64,21.13,1352.32
2018-09-10,2018,3,9,36,34,"Portable smartphone chargers",2,grey,6,TRUE,1,8,200,19.67,3934.00
2018-09-17,2018,3,9,37,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,196,18.34,3594.64
2018-09-24,2018,3,9,38,34,"Portable smartphone chargers",2,grey,6,FALSE,0,8,90,20.81,1872.90
2016-10-31,2016,4,10,44,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,24,17.87,428.88
2016-11-07,2016,4,11,45,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,40,15.49,619.60
2016-11-14,2016,4,11,46,35,"Portable smartphone chargers",2,red,3,FALSE,0,8,7,21.82,152.74
2016-11-21,2016,4,11,47,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,26,15.68,407.68
2016-11-28,2016,4,11,48,35,"Portable smartphone chargers",2,red,3,FALSE,0,8,8,19.38,155.04
2016-12-05,2016,4,12,49,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,32,14.49,463.68
2016-12-12,2016,4,12,50,35,"Portable smartphone chargers",2,red,3,FALSE,0,8,8,36.49,291.92
2016-12-19,2016,4,12,51,35,"Portable smartphone chargers",2,red,3,FALSE,0,8,12,36.74,440.88
2016-12-26,2016,4,12,52,35,"Portable smartphone chargers",2,red,3,FALSE,0,8,17,22.84,388.28
2017-01-02,2017,1,1,1,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,81,15.82,1281.42
2017-01-09,2017,1,1,2,35,"Portable smartphone chargers",2,red,3,FALSE,0,8,11,33.05,363.55
2017-01-16,2017,1,1,3,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,40,16.10,644.00
2017-01-23,2017,1,1,4,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,47,14.49,681.03
2017-01-30,2017,1,1,5,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,30,16.94,508.20
2017-02-06,2017,1,2,6,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,44,15.49,681.56
2017-02-13,2017,1,2,7,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,33,13.52,446.16
2017-02-20,2017,1,2,8,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,55,16.33,898.15
2017-02-27,2017,1,2,9,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,29,16.51,478.79
2017-03-06,2017,1,3,10,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,19,19.78,375.82
2017-03-13,2017,1,3,11,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,19,19.38,368.22
2017-03-20,2017,1,3,12,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,30,17.77,533.10
2017-03-27,2017,1,3,13,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,26,18.79,488.54
2017-04-03,2017,2,4,14,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,21,18.79,394.59
2017-04-10,2017,2,4,15,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,31,18.79,582.49
2017-04-17,2017,2,4,16,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,39,17.53,683.67
2017-04-24,2017,2,4,17,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,22,16.32,359.04
2017-05-01,2017,2,5,18,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,36,18.79,676.44
2017-05-08,2017,2,5,19,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,21,18.79,394.59
2017-05-15,2017,2,5,20,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,20,18.79,375.80
2017-05-22,2017,2,5,21,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,17,18.51,314.67
2017-05-29,2017,2,5,22,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,40,16.49,659.60
2017-06-05,2017,2,6,23,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,22,16.49,362.78
2017-06-12,2017,2,6,24,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,45,14.49,652.05
2017-06-19,2017,2,6,25,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,116,15.49,1796.84
2017-06-26,2017,2,6,26,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,55,14.49,796.95
2017-07-03,2017,3,7,27,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,88,14.49,1275.12
2017-07-10,2017,3,7,28,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,59,14.95,882.05
2017-07-17,2017,3,7,29,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,33,16.49,544.17
2017-07-24,2017,3,7,30,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,53,16.49,873.97
2017-07-31,2017,3,7,31,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,42,15.31,643.02
2017-08-07,2017,3,8,32,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,68,16.39,1114.52
2017-08-14,2017,3,8,33,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,44,16.82,740.08
2017-08-21,2017,3,8,34,35,"Portable smartphone chargers",2,red,3,TRUE,1,8,68,19.75,1343.00
